19500,quickest route home,"there is moderate traffic on our way but we're just 4 miles away from home, i sent the route on your screen"
19501,thank you car!,you're welcome; drive carefully. 
19502,quickest route home,"there is moderate traffic on our way but we're just 4 miles away from home, i sent the route on your screen"
19503,thank you car!,you're welcome; drive carefully. 
19504,quickest route home,"there is moderate traffic on our way but we're just 4 miles away from home, i sent the route on your screen"
19505,thank you car!,you're welcome; drive carefully. 
19506,quickest route home,"there is moderate traffic on our way but we're just 4 miles away from home, i sent the route on your screen"
19507,thank you car!,you're welcome; drive carefully. 
19508,what is the weather like right now,what city do you want the weather for?
19509,"exeter, please. is it humid?","today is frost in exeter, with low temperature of 50f, and high of 60f"
19510,thanks so much. ,you're welcome. 
19511,what is the weather like right now,what city do you want the weather for?
19512,"exeter, please. is it humid?","today is frost in exeter, with low temperature of 50f, and high of 60f"
19513,thanks so much. ,you're welcome. 
19514,what is the weather like right now,what city do you want the weather for?
19515,"exeter, please. is it humid?","today is frost in exeter, with low temperature of 50f, and high of 60f"
19516,thanks so much. ,you're welcome. 
19517,what is the weather like right now,what city do you want the weather for?
19518,"exeter, please. is it humid?","today is frost in exeter, with low temperature of 50f, and high of 60f"
19519,thanks so much. ,you're welcome. 
19520,what is the weather like right now,what city do you want the weather for?
19521,"exeter, please. is it humid?","today is frost in exeter, with low temperature of 50f, and high of 60f"
19522,thanks so much. ,you're welcome. 
19523,what is the weather like right now,what city do you want the weather for?
19524,"exeter, please. is it humid?","today is frost in exeter, with low temperature of 50f, and high of 60f"
19525,thanks so much. ,you're welcome. 
19526,"how far away from home am i, i need to the route with the shortest distance and the address",you're 1 miles away from home whose address is 5671 barringer street. since there is no traffic on our way i already picked the shortest route and i sent it on your screen
19527,thank you very much car!,no problem
19528,"how far away from home am i, i need to the route with the shortest distance and the address",you're 1 miles away from home whose address is 5671 barringer street. since there is no traffic on our way i already picked the shortest route and i sent it on your screen
19529,thank you very much car!,no problem
19530,"how far away from home am i, i need to the route with the shortest distance and the address",you're 1 miles away from home whose address is 5671 barringer street. since there is no traffic on our way i already picked the shortest route and i sent it on your screen
19531,thank you very much car!,no problem
19532,"how far away from home am i, i need to the route with the shortest distance and the address",you're 1 miles away from home whose address is 5671 barringer street. since there is no traffic on our way i already picked the shortest route and i sent it on your screen
19533,thank you very much car!,no problem
19534,what is the date and location of my meeting and who is attending?,"i have you for two meetings, one is in conference room 102 with the vice president on the 12th, and one is in conference room 100 with sales team on the 15th."
19535,great!,no problem.
19536,what is the date and location of my meeting and who is attending?,"i have you for two meetings, one is in conference room 102 with the vice president on the 12th, and one is in conference room 100 with sales team on the 15th."
19537,great!,no problem.
19538,what is the date and location of my meeting and who is attending?,"i have you for two meetings, one is in conference room 102 with the vice president on the 12th, and one is in conference room 100 with sales team on the 15th."
19539,great!,no problem.
19540,what is the date and location of my meeting and who is attending?,"i have you for two meetings, one is in conference room 102 with the vice president on the 12th, and one is in conference room 100 with sales team on the 15th."
19541,great!,no problem.
19542,take me to a chinese restaurant,"there is a chef chu's 3 miles away and jing jing 6 miles away, which do you prefer?"
19543,how's the traffic to them?,"there is a car collision before reaching both places, but i might find another route if you tell me which one you prefer"
19544,i just want the one that has the fastest route,chef chu's is 3 miles away at 593 arrowhead way. setting navigation now. 
19545,thank you car assistant,you are welcome driver!
19546,take me to a chinese restaurant,"there is a chef chu's 3 miles away and jing jing 6 miles away, which do you prefer?"
19547,how's the traffic to them?,"there is a car collision before reaching both places, but i might find another route if you tell me which one you prefer"
19548,i just want the one that has the fastest route,chef chu's is 3 miles away at 593 arrowhead way. setting navigation now. 
19549,thank you car assistant,you are welcome driver!
19550,take me to a chinese restaurant,"there is a chef chu's 3 miles away and jing jing 6 miles away, which do you prefer?"
19551,how's the traffic to them?,"there is a car collision before reaching both places, but i might find another route if you tell me which one you prefer"
19552,i just want the one that has the fastest route,chef chu's is 3 miles away at 593 arrowhead way. setting navigation now. 
19553,thank you car assistant,you are welcome driver!
19554,take me to a chinese restaurant,"there is a chef chu's 3 miles away and jing jing 6 miles away, which do you prefer?"
19555,how's the traffic to them?,"there is a car collision before reaching both places, but i might find another route if you tell me which one you prefer"
19556,i just want the one that has the fastest route,chef chu's is 3 miles away at 593 arrowhead way. setting navigation now. 
19557,thank you car assistant,you are welcome driver!
19558,take me to a chinese restaurant,"there is a chef chu's 3 miles away and jing jing 6 miles away, which do you prefer?"
19559,how's the traffic to them?,"there is a car collision before reaching both places, but i might find another route if you tell me which one you prefer"
19560,i just want the one that has the fastest route,chef chu's is 3 miles away at 593 arrowhead way. setting navigation now. 
19561,thank you car assistant,you are welcome driver!
19562,take me to a chinese restaurant,"there is a chef chu's 3 miles away and jing jing 6 miles away, which do you prefer?"
19563,how's the traffic to them?,"there is a car collision before reaching both places, but i might find another route if you tell me which one you prefer"
19564,i just want the one that has the fastest route,chef chu's is 3 miles away at 593 arrowhead way. setting navigation now. 
19565,thank you car assistant,you are welcome driver!
19566,take me to a chinese restaurant,"there is a chef chu's 3 miles away and jing jing 6 miles away, which do you prefer?"
19567,how's the traffic to them?,"there is a car collision before reaching both places, but i might find another route if you tell me which one you prefer"
19568,i just want the one that has the fastest route,chef chu's is 3 miles away at 593 arrowhead way. setting navigation now. 
19569,thank you car assistant,you are welcome driver!
19570,take me to a chinese restaurant,"there is a chef chu's 3 miles away and jing jing 6 miles away, which do you prefer?"
19571,how's the traffic to them?,"there is a car collision before reaching both places, but i might find another route if you tell me which one you prefer"
19572,i just want the one that has the fastest route,chef chu's is 3 miles away at 593 arrowhead way. setting navigation now. 
19573,thank you car assistant,you are welcome driver!
19574,give me directions to a coffee shop,"there is a coffee shop, teavana,  1 mile away"
19575,"ok, please give me an address and directions via a route that avoids all heavy traffic. ",i will begin turn by turn directions now. 
19576,thanks can you give me the address please. ,the addres for teavana is 145 amherst st.
19577,"let's go there, thank you car!",you're welcome!
19578,give me directions to a coffee shop,"there is a coffee shop, teavana,  1 mile away"
19579,"ok, please give me an address and directions via a route that avoids all heavy traffic. ",i will begin turn by turn directions now. 
19580,thanks can you give me the address please. ,the addres for teavana is 145 amherst st.
19581,"let's go there, thank you car!",you're welcome!
19582,give me directions to a coffee shop,"there is a coffee shop, teavana,  1 mile away"
19583,"ok, please give me an address and directions via a route that avoids all heavy traffic. ",i will begin turn by turn directions now. 
19584,thanks can you give me the address please. ,the addres for teavana is 145 amherst st.
19585,"let's go there, thank you car!",you're welcome!
19586,give me directions to a coffee shop,"there is a coffee shop, teavana,  1 mile away"
19587,"ok, please give me an address and directions via a route that avoids all heavy traffic. ",i will begin turn by turn directions now. 
19588,thanks can you give me the address please. ,the addres for teavana is 145 amherst st.
19589,"let's go there, thank you car!",you're welcome!
19590,give me directions to a coffee shop,"there is a coffee shop, teavana,  1 mile away"
19591,"ok, please give me an address and directions via a route that avoids all heavy traffic. ",i will begin turn by turn directions now. 
19592,thanks can you give me the address please. ,the addres for teavana is 145 amherst st.
19593,"let's go there, thank you car!",you're welcome!
19594,give me directions to a coffee shop,"there is a coffee shop, teavana,  1 mile away"
19595,"ok, please give me an address and directions via a route that avoids all heavy traffic. ",i will begin turn by turn directions now. 
19596,thanks can you give me the address please. ,the addres for teavana is 145 amherst st.
19597,"let's go there, thank you car!",you're welcome!
19598,give me directions to a coffee shop,"there is a coffee shop, teavana,  1 mile away"
19599,"ok, please give me an address and directions via a route that avoids all heavy traffic. ",i will begin turn by turn directions now. 
19600,thanks can you give me the address please. ,the addres for teavana is 145 amherst st.
19601,"let's go there, thank you car!",you're welcome!
19602,give me directions to a coffee shop,"there is a coffee shop, teavana,  1 mile away"
19603,"ok, please give me an address and directions via a route that avoids all heavy traffic. ",i will begin turn by turn directions now. 
19604,thanks can you give me the address please. ,the addres for teavana is 145 amherst st.
19605,"let's go there, thank you car!",you're welcome!
19606,where is a hospital within 4 miles?,palo alto medical foundation	is 4 miles away.
19607,what is the address?,palo alto medical foundation is at 611 ames ave. do you want me to set the gps?
19608,"yes, please, and pick the shortest distance too, thank you!",setting gps now. there is moderate traffic on the route to the hospital.
19609,thank you. ,have a safe day.
19610,where is a hospital within 4 miles?,palo alto medical foundation	is 4 miles away.
19611,what is the address?,palo alto medical foundation is at 611 ames ave. do you want me to set the gps?
19612,"yes, please, and pick the shortest distance too, thank you!",setting gps now. there is moderate traffic on the route to the hospital.
19613,thank you. ,have a safe day.
19614,where is a hospital within 4 miles?,palo alto medical foundation	is 4 miles away.
19615,what is the address?,palo alto medical foundation is at 611 ames ave. do you want me to set the gps?
19616,"yes, please, and pick the shortest distance too, thank you!",setting gps now. there is moderate traffic on the route to the hospital.
19617,thank you. ,have a safe day.
19618,where is a hospital within 4 miles?,palo alto medical foundation	is 4 miles away.
19619,what is the address?,palo alto medical foundation is at 611 ames ave. do you want me to set the gps?
19620,"yes, please, and pick the shortest distance too, thank you!",setting gps now. there is moderate traffic on the route to the hospital.
19621,thank you. ,have a safe day.
19622,where is a hospital within 4 miles?,palo alto medical foundation	is 4 miles away.
19623,what is the address?,palo alto medical foundation is at 611 ames ave. do you want me to set the gps?
19624,"yes, please, and pick the shortest distance too, thank you!",setting gps now. there is moderate traffic on the route to the hospital.
19625,thank you. ,have a safe day.
19626,where is a hospital within 4 miles?,palo alto medical foundation	is 4 miles away.
19627,what is the address?,palo alto medical foundation is at 611 ames ave. do you want me to set the gps?
19628,"yes, please, and pick the shortest distance too, thank you!",setting gps now. there is moderate traffic on the route to the hospital.
19629,thank you. ,have a safe day.
19630,where is a hospital within 4 miles?,palo alto medical foundation	is 4 miles away.
19631,what is the address?,palo alto medical foundation is at 611 ames ave. do you want me to set the gps?
19632,"yes, please, and pick the shortest distance too, thank you!",setting gps now. there is moderate traffic on the route to the hospital.
19633,thank you. ,have a safe day.
19634,where is a hospital within 4 miles?,palo alto medical foundation	is 4 miles away.
19635,what is the address?,palo alto medical foundation is at 611 ames ave. do you want me to set the gps?
19636,"yes, please, and pick the shortest distance too, thank you!",setting gps now. there is moderate traffic on the route to the hospital.
19637,thank you. ,have a safe day.
19638,where's the nearest place to get a hot cup of tea,"the nearest is coupa, 8 miles away, at 394 van ness ave. would you like directions there?"
19639,please pick a route with no traffic for me and send all the directions on my map!,"ok, heading to coupa"
19640,thank you car!,you're very welcome!
19641,where's the nearest place to get a hot cup of tea,"the nearest is coupa, 8 miles away, at 394 van ness ave. would you like directions there?"
19642,please pick a route with no traffic for me and send all the directions on my map!,"ok, heading to coupa"
19643,thank you car!,you're very welcome!
19644,where's the nearest place to get a hot cup of tea,"the nearest is coupa, 8 miles away, at 394 van ness ave. would you like directions there?"
19645,please pick a route with no traffic for me and send all the directions on my map!,"ok, heading to coupa"
19646,thank you car!,you're very welcome!
19647,where's the nearest place to get a hot cup of tea,"the nearest is coupa, 8 miles away, at 394 van ness ave. would you like directions there?"
19648,please pick a route with no traffic for me and send all the directions on my map!,"ok, heading to coupa"
19649,thank you car!,you're very welcome!
19650,where's the nearest place to get a hot cup of tea,"the nearest is coupa, 8 miles away, at 394 van ness ave. would you like directions there?"
19651,please pick a route with no traffic for me and send all the directions on my map!,"ok, heading to coupa"
19652,thank you car!,you're very welcome!
19653,where's the nearest place to get a hot cup of tea,"the nearest is coupa, 8 miles away, at 394 van ness ave. would you like directions there?"
19654,please pick a route with no traffic for me and send all the directions on my map!,"ok, heading to coupa"
19655,thank you car!,you're very welcome!
19656,"i think i have a friend who lives around here, what is their address, and find me the quickest route there",jill's house is 8 miles away at 347 alta mesa ave. would you like directions there? 
19657,yes please. ,"setting navigation now. there is a car collision nearby, so please drive carefully. "
19658,thank you.,you're welcome!
19659,"i think i have a friend who lives around here, what is their address, and find me the quickest route there",jill's house is 8 miles away at 347 alta mesa ave. would you like directions there? 
19660,yes please. ,"setting navigation now. there is a car collision nearby, so please drive carefully. "
19661,thank you.,you're welcome!
19662,"i think i have a friend who lives around here, what is their address, and find me the quickest route there",jill's house is 8 miles away at 347 alta mesa ave. would you like directions there? 
19663,yes please. ,"setting navigation now. there is a car collision nearby, so please drive carefully. "
19664,thank you.,you're welcome!
19665,"i think i have a friend who lives around here, what is their address, and find me the quickest route there",jill's house is 8 miles away at 347 alta mesa ave. would you like directions there? 
19666,yes please. ,"setting navigation now. there is a car collision nearby, so please drive carefully. "
19667,thank you.,you're welcome!
19668,"i think i have a friend who lives around here, what is their address, and find me the quickest route there",jill's house is 8 miles away at 347 alta mesa ave. would you like directions there? 
19669,yes please. ,"setting navigation now. there is a car collision nearby, so please drive carefully. "
19670,thank you.,you're welcome!
19671,"i think i have a friend who lives around here, what is their address, and find me the quickest route there",jill's house is 8 miles away at 347 alta mesa ave. would you like directions there? 
19672,yes please. ,"setting navigation now. there is a car collision nearby, so please drive carefully. "
19673,thank you.,you're welcome!
19674,what is the chance of rain next week,what city are you wanting to know if it's going to rain?
19675,durham,durham is scheduled for rain on monday with a temperature between 90-100f.
19676,thanks car.,you are welcome. 
19677,what is the chance of rain next week,what city are you wanting to know if it's going to rain?
19678,durham,durham is scheduled for rain on monday with a temperature between 90-100f.
19679,thanks car.,you are welcome. 
19680,what is the chance of rain next week,what city are you wanting to know if it's going to rain?
19681,durham,durham is scheduled for rain on monday with a temperature between 90-100f.
19682,thanks car.,you are welcome. 
19683,what is the chance of rain next week,what city are you wanting to know if it's going to rain?
19684,durham,durham is scheduled for rain on monday with a temperature between 90-100f.
19685,thanks car.,you are welcome. 
19686,what is the chance of rain next week,what city are you wanting to know if it's going to rain?
19687,durham,durham is scheduled for rain on monday with a temperature between 90-100f.
19688,thanks car.,you are welcome. 
19689,what is the chance of rain next week,what city are you wanting to know if it's going to rain?
19690,durham,durham is scheduled for rain on monday with a temperature between 90-100f.
19691,thanks car.,you are welcome. 
19692,need directions to the nearest hotel,the four seasons is located 4 miles away with no traffic. setting directions now. 
19693,can you send me the address?,the address for four seasons is 465 arcadia place.
19694,thank you.,glad i could help out
19695,need directions to the nearest hotel,the four seasons is located 4 miles away with no traffic. setting directions now. 
19696,can you send me the address?,the address for four seasons is 465 arcadia place.
19697,thank you.,glad i could help out
19698,need directions to the nearest hotel,the four seasons is located 4 miles away with no traffic. setting directions now. 
19699,can you send me the address?,the address for four seasons is 465 arcadia place.
19700,thank you.,glad i could help out
19701,need directions to the nearest hotel,the four seasons is located 4 miles away with no traffic. setting directions now. 
19702,can you send me the address?,the address for four seasons is 465 arcadia place.
19703,thank you.,glad i could help out
19704,need directions to the nearest hotel,the four seasons is located 4 miles away with no traffic. setting directions now. 
19705,can you send me the address?,the address for four seasons is 465 arcadia place.
19706,thank you.,glad i could help out
19707,need directions to the nearest hotel,the four seasons is located 4 miles away with no traffic. setting directions now. 
19708,can you send me the address?,the address for four seasons is 465 arcadia place.
19709,thank you.,glad i could help out
19710,what time is swimming and who is coming with me?,"you have two swimming activities schedules. the first is on monday at 7pm with jon, and the second is on the 10th at 6pm with your mother. "
19711,thank you.,you are welcome.
19712,what time is swimming and who is coming with me?,"you have two swimming activities schedules. the first is on monday at 7pm with jon, and the second is on the 10th at 6pm with your mother. "
19713,thank you.,you are welcome.
19714,what time is swimming and who is coming with me?,"you have two swimming activities schedules. the first is on monday at 7pm with jon, and the second is on the 10th at 6pm with your mother. "
19715,thank you.,you are welcome.
19716,what time is swimming and who is coming with me?,"you have two swimming activities schedules. the first is on monday at 7pm with jon, and the second is on the 10th at 6pm with your mother. "
19717,thank you.,you are welcome.
19718,find a tea shop,"there is a coupa, cafe venetia, philz and starbucks, which one would you like?"
19719,pick for me the one with the shortest distance please,"philz is 2 miles away at 483 alester ave, and there is currently moderate traffic on the route. setting directions now. "
19720,thank you. ,you're welcome
19721,find a tea shop,"there is a coupa, cafe venetia, philz and starbucks, which one would you like?"
19722,pick for me the one with the shortest distance please,"philz is 2 miles away at 483 alester ave, and there is currently moderate traffic on the route. setting directions now. "
19723,thank you. ,you're welcome
19724,find a tea shop,"there is a coupa, cafe venetia, philz and starbucks, which one would you like?"
19725,pick for me the one with the shortest distance please,"philz is 2 miles away at 483 alester ave, and there is currently moderate traffic on the route. setting directions now. "
19726,thank you. ,you're welcome
19727,find a tea shop,"there is a coupa, cafe venetia, philz and starbucks, which one would you like?"
19728,pick for me the one with the shortest distance please,"philz is 2 miles away at 483 alester ave, and there is currently moderate traffic on the route. setting directions now. "
19729,thank you. ,you're welcome
19730,find a tea shop,"there is a coupa, cafe venetia, philz and starbucks, which one would you like?"
19731,pick for me the one with the shortest distance please,"philz is 2 miles away at 483 alester ave, and there is currently moderate traffic on the route. setting directions now. "
19732,thank you. ,you're welcome
19733,find a tea shop,"there is a coupa, cafe venetia, philz and starbucks, which one would you like?"
19734,pick for me the one with the shortest distance please,"philz is 2 miles away at 483 alester ave, and there is currently moderate traffic on the route. setting directions now. "
19735,thank you. ,you're welcome
19736,find me somewhere to park,the palo alto garage r is 2 miles away.
19737,could you please send me its address and pick the quickest route for me?,"the garage is located at 481 amaranta ave, navigating you now."
19738,perfect.,drive carefully!
19739,find me somewhere to park,the palo alto garage r is 2 miles away.
19740,could you please send me its address and pick the quickest route for me?,"the garage is located at 481 amaranta ave, navigating you now."
19741,perfect.,drive carefully!
19742,find me somewhere to park,the palo alto garage r is 2 miles away.
19743,could you please send me its address and pick the quickest route for me?,"the garage is located at 481 amaranta ave, navigating you now."
19744,perfect.,drive carefully!
19745,find me somewhere to park,the palo alto garage r is 2 miles away.
19746,could you please send me its address and pick the quickest route for me?,"the garage is located at 481 amaranta ave, navigating you now."
19747,perfect.,drive carefully!
19748,find me somewhere to park,the palo alto garage r is 2 miles away.
19749,could you please send me its address and pick the quickest route for me?,"the garage is located at 481 amaranta ave, navigating you now."
19750,perfect.,drive carefully!
19751,find me somewhere to park,the palo alto garage r is 2 miles away.
19752,could you please send me its address and pick the quickest route for me?,"the garage is located at 481 amaranta ave, navigating you now."
19753,perfect.,drive carefully!
19754,find the nearest shopping mall,the nearest shopping center is town and country.
19755,can you get me the quickest route?,"sure, i sent on your screen the route with no traffic, the address is 383 university ave and we're just 5 miles away"
19756,"that works, thanks.",you're welcome!
19757,find the nearest shopping mall,the nearest shopping center is town and country.
19758,can you get me the quickest route?,"sure, i sent on your screen the route with no traffic, the address is 383 university ave and we're just 5 miles away"
19759,"that works, thanks.",you're welcome!
19760,find the nearest shopping mall,the nearest shopping center is town and country.
19761,can you get me the quickest route?,"sure, i sent on your screen the route with no traffic, the address is 383 university ave and we're just 5 miles away"
19762,"that works, thanks.",you're welcome!
19763,find the nearest shopping mall,the nearest shopping center is town and country.
19764,can you get me the quickest route?,"sure, i sent on your screen the route with no traffic, the address is 383 university ave and we're just 5 miles away"
19765,"that works, thanks.",you're welcome!
19766,find the nearest shopping mall,the nearest shopping center is town and country.
19767,can you get me the quickest route?,"sure, i sent on your screen the route with no traffic, the address is 383 university ave and we're just 5 miles away"
19768,"that works, thanks.",you're welcome!
19769,find the nearest shopping mall,the nearest shopping center is town and country.
19770,can you get me the quickest route?,"sure, i sent on your screen the route with no traffic, the address is 383 university ave and we're just 5 miles away"
19771,"that works, thanks.",you're welcome!
19772,will it rain next week,what location are you wondering about?
19773,"san mateo, please",you can expect to see rain on sunday in san mateo
19774,thanks.,you're welcome. 
19775,will it rain next week,what location are you wondering about?
19776,"san mateo, please",you can expect to see rain on sunday in san mateo
19777,thanks.,you're welcome. 
19778,will it rain next week,what location are you wondering about?
19779,"san mateo, please",you can expect to see rain on sunday in san mateo
19780,thanks.,you're welcome. 
19781,will it rain next week,what location are you wondering about?
19782,"san mateo, please",you can expect to see rain on sunday in san mateo
19783,thanks.,you're welcome. 
19784,will it rain next week,what location are you wondering about?
19785,"san mateo, please",you can expect to see rain on sunday in san mateo
19786,thanks.,you're welcome. 
19787,will it rain next week,what location are you wondering about?
19788,"san mateo, please",you can expect to see rain on sunday in san mateo
19789,thanks.,you're welcome. 
19790,will it be raining in the next 7 days,what city are you asking about?
19791,alhambra,there isn't any rain predicted in alhambra
19792,"great, thanks",my pleasure. 
19793,will it be raining in the next 7 days,what city are you asking about?
19794,alhambra,there isn't any rain predicted in alhambra
19795,"great, thanks",my pleasure. 
19796,will it be raining in the next 7 days,what city are you asking about?
19797,alhambra,there isn't any rain predicted in alhambra
19798,"great, thanks",my pleasure. 
19799,will it be raining in the next 7 days,what city are you asking about?
19800,alhambra,there isn't any rain predicted in alhambra
19801,"great, thanks",my pleasure. 
19802,will it be raining in the next 7 days,what city are you asking about?
19803,alhambra,there isn't any rain predicted in alhambra
19804,"great, thanks",my pleasure. 
19805,will it be raining in the next 7 days,what city are you asking about?
19806,alhambra,there isn't any rain predicted in alhambra
19807,"great, thanks",my pleasure. 
19808,quickly find me the closest chinese restaurant to my location.,i have two chinese restaurants listed; p.f. changs is 3 miles away with a car collision nearby on the route and jing jing a mile away with a road block nearby. which one do you prefer?
19809,let's try jing jing. ,jing jing is located at 113 arbol dr. do you need me to set the gps?
19810,"yes, and please pick the shortest distance as well, car!","all the directions are on your screen, drive carefully!"
19811,thank you car!,you're welcome
19812,quickly find me the closest chinese restaurant to my location.,i have two chinese restaurants listed; p.f. changs is 3 miles away with a car collision nearby on the route and jing jing a mile away with a road block nearby. which one do you prefer?
19813,let's try jing jing. ,jing jing is located at 113 arbol dr. do you need me to set the gps?
19814,"yes, and please pick the shortest distance as well, car!","all the directions are on your screen, drive carefully!"
19815,thank you car!,you're welcome
19816,quickly find me the closest chinese restaurant to my location.,i have two chinese restaurants listed; p.f. changs is 3 miles away with a car collision nearby on the route and jing jing a mile away with a road block nearby. which one do you prefer?
19817,let's try jing jing. ,jing jing is located at 113 arbol dr. do you need me to set the gps?
19818,"yes, and please pick the shortest distance as well, car!","all the directions are on your screen, drive carefully!"
19819,thank you car!,you're welcome
19820,quickly find me the closest chinese restaurant to my location.,i have two chinese restaurants listed; p.f. changs is 3 miles away with a car collision nearby on the route and jing jing a mile away with a road block nearby. which one do you prefer?
19821,let's try jing jing. ,jing jing is located at 113 arbol dr. do you need me to set the gps?
19822,"yes, and please pick the shortest distance as well, car!","all the directions are on your screen, drive carefully!"
19823,thank you car!,you're welcome
19824,quickly find me the closest chinese restaurant to my location.,i have two chinese restaurants listed; p.f. changs is 3 miles away with a car collision nearby on the route and jing jing a mile away with a road block nearby. which one do you prefer?
19825,let's try jing jing. ,jing jing is located at 113 arbol dr. do you need me to set the gps?
19826,"yes, and please pick the shortest distance as well, car!","all the directions are on your screen, drive carefully!"
19827,thank you car!,you're welcome
19828,quickly find me the closest chinese restaurant to my location.,i have two chinese restaurants listed; p.f. changs is 3 miles away with a car collision nearby on the route and jing jing a mile away with a road block nearby. which one do you prefer?
19829,let's try jing jing. ,jing jing is located at 113 arbol dr. do you need me to set the gps?
19830,"yes, and please pick the shortest distance as well, car!","all the directions are on your screen, drive carefully!"
19831,thank you car!,you're welcome
19832,quickly find me the closest chinese restaurant to my location.,i have two chinese restaurants listed; p.f. changs is 3 miles away with a car collision nearby on the route and jing jing a mile away with a road block nearby. which one do you prefer?
19833,let's try jing jing. ,jing jing is located at 113 arbol dr. do you need me to set the gps?
19834,"yes, and please pick the shortest distance as well, car!","all the directions are on your screen, drive carefully!"
19835,thank you car!,you're welcome
19836,quickly find me the closest chinese restaurant to my location.,i have two chinese restaurants listed; p.f. changs is 3 miles away with a car collision nearby on the route and jing jing a mile away with a road block nearby. which one do you prefer?
19837,let's try jing jing. ,jing jing is located at 113 arbol dr. do you need me to set the gps?
19838,"yes, and please pick the shortest distance as well, car!","all the directions are on your screen, drive carefully!"
19839,thank you car!,you're welcome
19840,what will the temperature be for the next week,in what city do you need to hear the weather forecast for?
19841,durham,the weekly forecast for durham shows low temperatures in the 20f and 30f with high temperatures in the 80f.
19842,"great, thanks",you are welcome.
19843,what will the temperature be for the next week,in what city do you need to hear the weather forecast for?
19844,durham,the weekly forecast for durham shows low temperatures in the 20f and 30f with high temperatures in the 80f.
19845,"great, thanks",you are welcome.
19846,what will the temperature be for the next week,in what city do you need to hear the weather forecast for?
19847,durham,the weekly forecast for durham shows low temperatures in the 20f and 30f with high temperatures in the 80f.
19848,"great, thanks",you are welcome.
19849,what will the temperature be for the next week,in what city do you need to hear the weather forecast for?
19850,durham,the weekly forecast for durham shows low temperatures in the 20f and 30f with high temperatures in the 80f.
19851,"great, thanks",you are welcome.
19852,what will the temperature be for the next week,in what city do you need to hear the weather forecast for?
19853,durham,the weekly forecast for durham shows low temperatures in the 20f and 30f with high temperatures in the 80f.
19854,"great, thanks",you are welcome.
19855,what will the temperature be for the next week,in what city do you need to hear the weather forecast for?
19856,durham,the weekly forecast for durham shows low temperatures in the 20f and 30f with high temperatures in the 80f.
19857,"great, thanks",you are welcome.
19858,schedule a swimming activity with marie on the 5th at 10am.,"okay, scheduling a swimming activity with marie on the 5th at 10am."
19859,thanks!,no problem.
19860,schedule a swimming activity with marie on the 5th at 10am.,"okay, scheduling a swimming activity with marie on the 5th at 10am."
19861,thanks!,no problem.
19862,schedule a swimming activity with marie on the 5th at 10am.,"okay, scheduling a swimming activity with marie on the 5th at 10am."
19863,thanks!,no problem.
19864,schedule a swimming activity with marie on the 5th at 10am.,"okay, scheduling a swimming activity with marie on the 5th at 10am."
19865,thanks!,no problem.
19866,car what is the weather going to be like in the next several days,for what city would you like that information?
19867,"carson, please. how will it be the temperature on tuesday?","the temperature in carson on tuesday will be low of 20f, high of 40f"
19868,thank you!,you're welcome!
19869,car what is the weather going to be like in the next several days,for what city would you like that information?
19870,"carson, please. how will it be the temperature on tuesday?","the temperature in carson on tuesday will be low of 20f, high of 40f"
19871,thank you!,you're welcome!
19872,car what is the weather going to be like in the next several days,for what city would you like that information?
19873,"carson, please. how will it be the temperature on tuesday?","the temperature in carson on tuesday will be low of 20f, high of 40f"
19874,thank you!,you're welcome!
19875,car what is the weather going to be like in the next several days,for what city would you like that information?
19876,"carson, please. how will it be the temperature on tuesday?","the temperature in carson on tuesday will be low of 20f, high of 40f"
19877,thank you!,you're welcome!
19878,car what is the weather going to be like in the next several days,for what city would you like that information?
19879,"carson, please. how will it be the temperature on tuesday?","the temperature in carson on tuesday will be low of 20f, high of 40f"
19880,thank you!,you're welcome!
19881,car what is the weather going to be like in the next several days,for what city would you like that information?
19882,"carson, please. how will it be the temperature on tuesday?","the temperature in carson on tuesday will be low of 20f, high of 40f"
19883,thank you!,you're welcome!
19884,where can i get coffee?,we're 2 miles away from coupe and 3 miles away from starbucks: do you have any preference?
19885,the one with less traffic/,that is starbucks.
19886,what is the address?,starbucks is at 792 bedoin street. do you want me to set the gps?
19887,yes please. thanks.,"okay, i will set the gps. "
19888,thank you car!,you're welcome
19889,where can i get coffee?,we're 2 miles away from coupe and 3 miles away from starbucks: do you have any preference?
19890,the one with less traffic/,that is starbucks.
19891,what is the address?,starbucks is at 792 bedoin street. do you want me to set the gps?
19892,yes please. thanks.,"okay, i will set the gps. "
19893,thank you car!,you're welcome
19894,where can i get coffee?,we're 2 miles away from coupe and 3 miles away from starbucks: do you have any preference?
19895,the one with less traffic/,that is starbucks.
19896,what is the address?,starbucks is at 792 bedoin street. do you want me to set the gps?
19897,yes please. thanks.,"okay, i will set the gps. "
19898,thank you car!,you're welcome
19899,where can i get coffee?,we're 2 miles away from coupe and 3 miles away from starbucks: do you have any preference?
19900,the one with less traffic/,that is starbucks.
19901,what is the address?,starbucks is at 792 bedoin street. do you want me to set the gps?
19902,yes please. thanks.,"okay, i will set the gps. "
19903,thank you car!,you're welcome
19904,where can i get coffee?,we're 2 miles away from coupe and 3 miles away from starbucks: do you have any preference?
19905,the one with less traffic/,that is starbucks.
19906,what is the address?,starbucks is at 792 bedoin street. do you want me to set the gps?
19907,yes please. thanks.,"okay, i will set the gps. "
19908,thank you car!,you're welcome
19909,where can i get coffee?,we're 2 miles away from coupe and 3 miles away from starbucks: do you have any preference?
